uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SE,SEPTICEMIA,HOSPITAL,"90 - 99",M,20
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SE,SRAG,DOMICILIO,"90 - 99",M,1
SE,SRAG,HOSPITAL,"90 - 99",F,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SP,OUTRAS,DOMICILIO,"90 - 99",F,1163
SP,OUTRAS,DOMICILIO,"90 - 99",I,1
SP,OUTRAS,DOMICILIO,"90 - 99",M,566
SP,OUTRAS,HOSPITAL,"90 - 99",F,2017
SP,OUTRAS,HOSPITAL,"90 - 99",M,947
SP,OUTRAS,IGNORADO,"90 - 99",F,32
SP,OUTRAS,IGNORADO,"90 - 99",I,252
SP,OUTRAS,IGNORADO,"90 - 99",M,7
SP,OUTRAS,OUTRO,"90 - 99",F,163
SP,OUTRAS,OUTRO,"90 - 99",M,48
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,243
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,88
SP,OUTRAS,POSTO_SAUDE,"90 - 99",F,4
SP,OUTRAS,POSTO_SAUDE,"90 - 99",M,2
SP,OUTRAS,VIA_PUBLICA,"90 - 99",F,6
SP,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
SP,COVID,DOMICILIO,"90 - 99",F,4
SP,COVID,HOSPITAL,"90 - 99",F,97
SP,COVID,HOSPITAL,"90 - 99",M,67
SP,COVID,IGNORADO,"90 - 99",F,1
SP,COVID,OUTRO,"90 - 99",M,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SP,INDETERMINADA,DOMICILIO,"90 - 99",F,16
SP,INDETERMINADA,DOMICILIO,"90 - 99",M,14
SP,INDETERMINADA,HOSPITAL,"90 - 99",F,4
SP,INDETERMINADA,HOSPITAL,"90 - 99",M,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,85
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,55
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,412
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,214
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,7
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,16
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,42
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,21
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,2
SP,PNEUMONIA,DOMICILIO,"90 - 99",F,207
SP,PNEUMONIA,DOMICILIO,"90 - 99",M,147
SP,PNEUMONIA,HOSPITAL,"90 - 99",F,2368
SP,PNEUMONIA,HOSPITAL,"90 - 99",I,1
SP,PNEUMONIA,HOSPITAL,"90 - 99",M,1320
SP,PNEUMONIA,IGNORADO,"90 - 99",F,13
SP,PNEUMONIA,IGNORADO,"90 - 99",M,10
SP,PNEUMONIA,OUTRO,"90 - 99",F,45
SP,PNEUMONIA,OUTRO,"90 - 99",M,19
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,149
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,86
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,2
SP,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SP,SEPTICEMIA,DOMICILIO,"90 - 99",F,61
SP,SEPTICEMIA,DOMICILIO,"90 - 99",M,36
SP,SEPTICEMIA,HOSPITAL,"90 - 99",F,1288
SP,SEPTICEMIA,HOSPITAL,"90 - 99",M,586
SP,SEPTICEMIA,IGNORADO,"90 - 99",F,8
SP,SEPTICEMIA,IGNORADO,"90 - 99",M,2
SP,SEPTICEMIA,OUTRO,"90 - 99",F,18
SP,SEPTICEMIA,OUTRO,"90 - 99",M,10
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,74
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,27
SP,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,3
SP,SEPTICEMIA,POSTO_SAUDE,"90 - 99",M,1
SP,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
SP,SRAG,HOSPITAL,"90 - 99",F,21
SP,SRAG,HOSPITAL,"90 - 99",M,8
TO,OUTRAS,DOMICILIO,"90 - 99",F,13
TO,OUTRAS,DOMICILIO,"90 - 99",M,16
TO,OUTRAS,HOSPITAL,"90 - 99",F,21
TO,OUTRAS,HOSPITAL,"90 - 99",M,14
TO,OUTRAS,OUTRO,"90 - 99",F,2
TO,OUTRAS,OUTRO,"90 - 99",M,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
TO,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
TO,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
TO,COVID,HOSPITAL,"90 - 99",F,2
TO,COVID,HOSPITAL,"90 - 99",M,2
TO,INDETERMINADA,DOMICILIO,"90 - 99",F,1
TO,INDETERMINADA,DOMICILIO,"90 - 99",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,5
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,4
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
TO,PNEUMONIA,DOMICILIO,"90 - 99",F,2
TO,PNEUMONIA,DOMICILIO,"90 - 99",M,6
TO,PNEUMONIA,HOSPITAL,"90 - 99",F,26
TO,PNEUMONIA,HOSPITAL,"90 - 99",M,22
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
TO,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
TO,SEPTICEMIA,HOSPITAL,"90 - 99",F,13
TO,SEPTICEMIA,HOSPITAL,"90 - 99",M,7
AC,OUTRAS,DOMICILIO,"> 100",M,8
AC,OUTRAS,HOSPITAL,"> 100",F,2
AC,OUTRAS,OUTRO,"> 100",F,1
AC,COVID,HOSPITAL,"> 100",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AC,PNEUMONIA,HOSPITAL,"> 100",F,2
AC,PNEUMONIA,HOSPITAL,"> 100",M,1
AC,SEPTICEMIA,HOSPITAL,"> 100",F,1
AL,OUTRAS,DOMICILIO,"> 100",F,11
AL,OUTRAS,DOMICILIO,"> 100",M,11
AL,OUTRAS,HOSPITAL,"> 100",F,8
AL,OUTRAS,HOSPITAL,"> 100",M,3
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
AL,PNEUMONIA,DOMICILIO,"> 100",F,2
AL,PNEUMONIA,DOMICILIO,"> 100",M,2
AL,PNEUMONIA,HOSPITAL,"> 100",F,9
AL,PNEUMONIA,HOSPITAL,"> 100",M,6
AL,SEPTICEMIA,DOMICILIO,"> 100",M,1
AL,SEPTICEMIA,HOSPITAL,"> 100",F,5
AL,SEPTICEMIA,HOSPITAL,"> 100",M,2
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
AM,OUTRAS,DOMICILIO,"> 100",F,16
AM,OUTRAS,DOMICILIO,"> 100",M,7
AM,OUTRAS,HOSPITAL,"> 100",F,4
AM,OUTRAS,HOSPITAL,"> 100",M,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
AM,PNEUMONIA,HOSPITAL,"> 100",F,6
AM,PNEUMONIA,HOSPITAL,"> 100",M,1
AM,SEPTICEMIA,HOSPITAL,"> 100",F,1
AM,SRAG,DOMICILIO,"> 100",F,1
AP,OUTRAS,DOMICILIO,"> 100",F,2
AP,PNEUMONIA,HOSPITAL,"> 100",F,1
AP,PNEUMONIA,HOSPITAL,"> 100",M,1
AP,SEPTICEMIA,HOSPITAL,"> 100",F,1
BA,OUTRAS,DOMICILIO,"> 100",F,141
BA,OUTRAS,DOMICILIO,"> 100",M,71
BA,OUTRAS,HOSPITAL,"> 100",F,47
BA,OUTRAS,HOSPITAL,"> 100",M,24
BA,OUTRAS,IGNORADO,"> 100",F,4
BA,OUTRAS,OUTRO,"> 100",F,7
BA,OUTRAS,OUTRO,"> 100",M,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,10
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
BA,COVID,HOSPITAL,"> 100",F,1
BA,INDETERMINADA,DOMICILIO,"> 100",M,3
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,14
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,8
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,10
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,8
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,PNEUMONIA,DOMICILIO,"> 100",F,10
BA,PNEUMONIA,DOMICILIO,"> 100",M,2
BA,PNEUMONIA,HOSPITAL,"> 100",F,41
BA,PNEUMONIA,HOSPITAL,"> 100",M,17
BA,PNEUMONIA,OUTRO,"> 100",F,1
BA,PNEUMONIA,OUTRO,"> 100",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
BA,SEPTICEMIA,DOMICILIO,"> 100",F,6
BA,SEPTICEMIA,DOMICILIO,"> 100",M,3
BA,SEPTICEMIA,HOSPITAL,"> 100",F,23
BA,SEPTICEMIA,HOSPITAL,"> 100",M,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,SRAG,HOSPITAL,"> 100",M,1
CE,OUTRAS,DOMICILIO,"> 100",F,71
CE,OUTRAS,DOMICILIO,"> 100",M,36
CE,OUTRAS,HOSPITAL,"> 100",F,12
CE,OUTRAS,HOSPITAL,"> 100",M,13
CE,OUTRAS,IGNORADO,"> 100",F,1
CE,OUTRAS,OUTRO,"> 100",F,3
CE,OUTRAS,OUTRO,"> 100",M,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
CE,COVID,HOSPITAL,"> 100",M,1
CE,INDETERMINADA,DOMICILIO,"> 100",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,7
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,5
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
CE,PNEUMONIA,DOMICILIO,"> 100",F,26
CE,PNEUMONIA,DOMICILIO,"> 100",M,6
CE,PNEUMONIA,HOSPITAL,"> 100",F,42
CE,PNEUMONIA,HOSPITAL,"> 100",M,29
CE,PNEUMONIA,IGNORADO,"> 100",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
CE,SEPTICEMIA,DOMICILIO,"> 100",F,4
CE,SEPTICEMIA,DOMICILIO,"> 100",M,6
CE,SEPTICEMIA,HOSPITAL,"> 100",F,9
CE,SEPTICEMIA,HOSPITAL,"> 100",M,6
CE,SEPTICEMIA,OUTRO,"> 100",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
DF,OUTRAS,DOMICILIO,"> 100",F,8
DF,OUTRAS,DOMICILIO,"> 100",M,1
DF,OUTRAS,HOSPITAL,"> 100",F,12
DF,OUTRAS,HOSPITAL,"> 100",M,4
DF,OUTRAS,OUTRO,"> 100",F,1
DF,OUTRAS,OUTRO,"> 100",M,2
DF,OUTRAS,VIA_PUBLICA,"> 100",M,1
DF,COVID,HOSPITAL,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
DF,PNEUMONIA,DOMICILIO,"> 100",F,4
DF,PNEUMONIA,HOSPITAL,"> 100",F,9
DF,PNEUMONIA,HOSPITAL,"> 100",M,6
DF,PNEUMONIA,OUTRO,"> 100",M,1
DF,SEPTICEMIA,DOMICILIO,"> 100",F,1
DF,SEPTICEMIA,HOSPITAL,"> 100",F,2
DF,SEPTICEMIA,HOSPITAL,"> 100",M,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,OUTRAS,DOMICILIO,"> 100",F,15
ES,OUTRAS,DOMICILIO,"> 100",M,5
ES,OUTRAS,HOSPITAL,"> 100",F,21
ES,OUTRAS,HOSPITAL,"> 100",M,8
ES,OUTRAS,OUTRO,"> 100",M,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,3
ES,PNEUMONIA,DOMICILIO,"> 100",F,5
ES,PNEUMONIA,DOMICILIO,"> 100",M,2
ES,PNEUMONIA,HOSPITAL,"> 100",F,9
ES,PNEUMONIA,HOSPITAL,"> 100",M,14
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,SEPTICEMIA,DOMICILIO,"> 100",F,3
ES,SEPTICEMIA,DOMICILIO,"> 100",M,1
ES,SEPTICEMIA,HOSPITAL,"> 100",F,8
ES,SEPTICEMIA,HOSPITAL,"> 100",M,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,OUTRAS,DOMICILIO,"> 100",F,8
GO,OUTRAS,DOMICILIO,"> 100",M,10
GO,OUTRAS,HOSPITAL,"> 100",F,12
GO,OUTRAS,HOSPITAL,"> 100",M,12
GO,OUTRAS,IGNORADO,"> 100",M,1
GO,OUTRAS,OUTRO,"> 100",F,10
GO,OUTRAS,OUTRO,"> 100",M,3
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,3
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,3
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
GO,PNEUMONIA,DOMICILIO,"> 100",F,4
GO,PNEUMONIA,DOMICILIO,"> 100",M,1
GO,PNEUMONIA,HOSPITAL,"> 100",F,20
GO,PNEUMONIA,HOSPITAL,"> 100",M,9
GO,PNEUMONIA,IGNORADO,"> 100",M,1
GO,PNEUMONIA,OUTRO,"> 100",F,1
GO,PNEUMONIA,OUTRO,"> 100",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
GO,SEPTICEMIA,DOMICILIO,"> 100",M,1
GO,SEPTICEMIA,HOSPITAL,"> 100",F,10
GO,SEPTICEMIA,HOSPITAL,"> 100",M,5
MA,OUTRAS,DOMICILIO,"> 100",F,21
MA,OUTRAS,DOMICILIO,"> 100",M,13
MA,OUTRAS,HOSPITAL,"> 100",F,13
MA,OUTRAS,HOSPITAL,"> 100",M,3
MA,OUTRAS,OUTRO,"> 100",F,1
MA,COVID,HOSPITAL,"> 100",M,1
MA,INDETERMINADA,DOMICILIO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
MA,PNEUMONIA,DOMICILIO,"> 100",F,5
MA,PNEUMONIA,DOMICILIO,"> 100",M,5
MA,PNEUMONIA,HOSPITAL,"> 100",F,8
MA,PNEUMONIA,HOSPITAL,"> 100",M,2
MA,SEPTICEMIA,HOSPITAL,"> 100",F,1
MA,SEPTICEMIA,HOSPITAL,"> 100",M,1
MG,OUTRAS,DOMICILIO,"> 100",F,134
MG,OUTRAS,DOMICILIO,"> 100",M,33
MG,OUTRAS,HOSPITAL,"> 100",F,79
MG,OUTRAS,HOSPITAL,"> 100",M,40
MG,OUTRAS,IGNORADO,"> 100",F,4
MG,OUTRAS,IGNORADO,"> 100",M,2
MG,OUTRAS,OUTRO,"> 100",F,4
MG,OUTRAS,OUTRO,"> 100",M,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,8
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,6
MG,OUTRAS,VIA_PUBLICA,"> 100",M,1
MG,COVID,DOMICILIO,"> 100",M,1
MG,COVID,HOSPITAL,"> 100",F,1
MG,COVID,HOSPITAL,"> 100",M,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
MG,INDETERMINADA,DOMICILIO,"> 100",F,3
MG,INDETERMINADA,DOMICILIO,"> 100",M,2
MG,INDETERMINADA,HOSPITAL,"> 100",F,1
MG,INDETERMINADA,IGNORADO,"> 100",I,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,5
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,10
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,5
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
MG,PNEUMONIA,DOMICILIO,"> 100",F,18
MG,PNEUMONIA,DOMICILIO,"> 100",M,7
MG,PNEUMONIA,HOSPITAL,"> 100",F,97
MG,PNEUMONIA,HOSPITAL,"> 100",M,55
MG,PNEUMONIA,IGNORADO,"> 100",F,1
MG,PNEUMONIA,OUTRO,"> 100",F,2
MG,PNEUMONIA,OUTRO,"> 100",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,8
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
MG,PNEUMONIA,VIA_PUBLICA,"> 100",F,1
MG,SEPTICEMIA,DOMICILIO,"> 100",F,8
MG,SEPTICEMIA,DOMICILIO,"> 100",M,2
MG,SEPTICEMIA,HOSPITAL,"> 100",F,39
MG,SEPTICEMIA,HOSPITAL,"> 100",M,20
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
MG,SRAG,DOMICILIO,"> 100",F,1
MG,SRAG,HOSPITAL,"> 100",M,1
MS,OUTRAS,DOMICILIO,"> 100",F,15
MS,OUTRAS,DOMICILIO,"> 100",M,1
MS,OUTRAS,HOSPITAL,"> 100",F,6
MS,OUTRAS,HOSPITAL,"> 100",M,1
MS,INDETERMINADA,DOMICILIO,"> 100",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
MS,PNEUMONIA,DOMICILIO,"> 100",F,1
MS,PNEUMONIA,HOSPITAL,"> 100",F,13
MS,PNEUMONIA,HOSPITAL,"> 100",M,4
MS,SEPTICEMIA,DOMICILIO,"> 100",F,1
MS,SEPTICEMIA,HOSPITAL,"> 100",F,3
MS,SEPTICEMIA,HOSPITAL,"> 100",M,3
MT,OUTRAS,DOMICILIO,"> 100",F,5
MT,OUTRAS,DOMICILIO,"> 100",M,2
MT,OUTRAS,HOSPITAL,"> 100",F,33
MT,OUTRAS,HOSPITAL,"> 100",M,37
MT,OUTRAS,IGNORADO,"> 100",F,3
MT,OUTRAS,IGNORADO,"> 100",M,4
MT,OUTRAS,OUTRO,"> 100",F,5
MT,OUTRAS,OUTRO,"> 100",M,10
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,1
MT,PNEUMONIA,DOMICILIO,"> 100",F,1
MT,PNEUMONIA,HOSPITAL,"> 100",F,4
MT,PNEUMONIA,HOSPITAL,"> 100",M,2
MT,PNEUMONIA,IGNORADO,"> 100",F,1
MT,PNEUMONIA,IGNORADO,"> 100",M,1
MT,PNEUMONIA,OUTRO,"> 100",F,1
MT,SEPTICEMIA,HOSPITAL,"> 100",F,1
PA,OUTRAS,DOMICILIO,"> 100",F,23
PA,OUTRAS,DOMICILIO,"> 100",M,7
PA,OUTRAS,HOSPITAL,"> 100",F,12
PA,OUTRAS,HOSPITAL,"> 100",M,9
PA,OUTRAS,IGNORADO,"> 100",M,1
PA,OUTRAS,OUTRO,"> 100",F,3
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,OUTRAS,VIA_PUBLICA,"> 100",M,1
PA,COVID,DOMICILIO,"> 100",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,INDETERMINADA,DOMICILIO,"> 100",F,1
PA,INDETERMINADA,OUTRO,"> 100",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,7
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,PNEUMONIA,DOMICILIO,"> 100",F,7
PA,PNEUMONIA,DOMICILIO,"> 100",M,3
PA,PNEUMONIA,HOSPITAL,"> 100",F,21
PA,PNEUMONIA,HOSPITAL,"> 100",M,4
PA,PNEUMONIA,OUTRO,"> 100",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SEPTICEMIA,DOMICILIO,"> 100",M,2
PA,SEPTICEMIA,HOSPITAL,"> 100",F,8
PA,SEPTICEMIA,HOSPITAL,"> 100",M,5
PA,SRAG,HOSPITAL,"> 100",M,1
PB,OUTRAS,DOMICILIO,"> 100",F,51
PB,OUTRAS,DOMICILIO,"> 100",M,31
PB,OUTRAS,HOSPITAL,"> 100",F,19
PB,OUTRAS,HOSPITAL,"> 100",M,8
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,INDETERMINADA,DOMICILIO,"> 100",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,3
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PB,PNEUMONIA,DOMICILIO,"> 100",F,9
PB,PNEUMONIA,DOMICILIO,"> 100",M,1
PB,PNEUMONIA,HOSPITAL,"> 100",F,23
PB,PNEUMONIA,HOSPITAL,"> 100",M,11
PB,PNEUMONIA,OUTRO,"> 100",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
PB,SEPTICEMIA,DOMICILIO,"> 100",F,4
PB,SEPTICEMIA,DOMICILIO,"> 100",M,2
PB,SEPTICEMIA,HOSPITAL,"> 100",F,11
PB,SEPTICEMIA,HOSPITAL,"> 100",M,6
PB,SEPTICEMIA,OUTRO,"> 100",M,1
PE,OUTRAS,DOMICILIO,"> 100",F,71
PE,OUTRAS,DOMICILIO,"> 100",M,22
PE,OUTRAS,HOSPITAL,"> 100",F,31
PE,OUTRAS,HOSPITAL,"> 100",M,13
PE,OUTRAS,OUTRO,"> 100",F,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,COVID,HOSPITAL,"> 100",M,1
PE,INDETERMINADA,DOMICILIO,"> 100",F,2
PE,INDETERMINADA,DOMICILIO,"> 100",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,4
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,16
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
PE,PNEUMONIA,DOMICILIO,"> 100",F,16
PE,PNEUMONIA,DOMICILIO,"> 100",M,5
PE,PNEUMONIA,HOSPITAL,"> 100",F,22
PE,PNEUMONIA,HOSPITAL,"> 100",M,5
PE,PNEUMONIA,OUTRO,"> 100",F,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,SEPTICEMIA,DOMICILIO,"> 100",F,7
PE,SEPTICEMIA,DOMICILIO,"> 100",M,7
PE,SEPTICEMIA,HOSPITAL,"> 100",F,34
PE,SEPTICEMIA,HOSPITAL,"> 100",M,11
PE,SEPTICEMIA,OUTRO,"> 100",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,SRAG,DOMICILIO,"> 100",M,1
PI,OUTRAS,DOMICILIO,"> 100",F,18
PI,OUTRAS,DOMICILIO,"> 100",M,9
PI,OUTRAS,HOSPITAL,"> 100",F,4
PI,OUTRAS,OUTRO,"> 100",F,1
PI,INDETERMINADA,DOMICILIO,"> 100",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
